level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	5	2	27	841	583	45	19	96.433525	实际
5	1	1	5	2	28	896	583	11	19	96.740112	使
5	1	1	5	2	29	906	578	18	34	96.560608	用
5	1	1	5	2	30	923	583	41	20	92.910248	频率
5	1	1	5	2	31	966	578	16	34	93.204117	、
5	1	1	5	2	32	980	583	40	19	92.970795	关
5	1	1	5	2	33	1006	578	18	34	91.202103	键
4	1	1	5	3	0	182	623	838	20	-1	
5	1	1	5	3	1	182	623	47	19	93.293594	效果
5	1	1	5	3	2	244	624	5	18	92.873619	、
5	1	1	5	3	3	252	623	11	18	92.689476	验
5	1	1	5	3	4	272	623	12	19	92.829269	收
5	1	1	5	3	5	295	623	19	19	93.209778	条
5	1	1	5	3	6	316	623	18	19	92.507729	件
5	1	1	5	3	7	336	619	20	33	93.267105	、
5	1	1	5	3	8	349	623	90	20	88.575806	预
5	1	1	5	3	9	380	619	21	33	93.255989	算
5	1	1	5	3	10	400	623	26	20	93.265892	来
5	1	1	5	3	11	425	619	17	33	91.991348	源
5	1	1	5	3	12	442	619	17	33	93.128784	、
5	1	1	5	3	13	458	623	16	19	92.838348	续
5	1	1	5	3	14	481	623	13	19	90.524246	费
5	1	1	5	3	15	503	619	45	33	96.590805	意愿
5	1	1	5	3	16	547	624	10	18	96.855949	及
5	1	1	5	3	17	565	624	13	18	92.501656	是
5	1	1	5	3	18	588	623	24	19	89.684357	否
5	1	1	5	3	19	611	619	31	33	86.121658	存在
5	1	1	5	3	20	650	623	34	19	96.947380	关联
5	1	1	5	3	21	691	623	43	19	90.045410	交易
5	1	1	5	3	22	734	619	20	33	92.714676	。
5	1	1	5	3	23	753	623	23	19	93.076035	无
5	1	1	5	3	24	778	623	11	19	97.003555	法
5	1	1	5	3	25	796	623	49	19	96.138039	形成
5	1	1	5	3	26	855	624	16	18	96.826515	合同
5	1	1	5	3	27	883	624	20	18	96.860336	一
5	1	1	5	3	28	904	623	31	19	96.773033	验收
5	1	1	5	3	29	945	632	12	1	96.086510	一
5	1	1	5	3	30	967	623	24	19	93.145798	发
5	1	1	5	3	31	1000	632	12	1	92.815369	票
5	1	1	5	3	32	1011	619	13	33	96.510811	一
4	1	1	5	4	0	182	663	342	19	-1	
5	1	1	5	4	1	182	663	52	19	96.842461	流水
5	1	1	5	4	2	245	663	32	19	95.611275	闭环
5	1	1	5	4	3	289	676	3	4	93.170242	时
5	1	1	5	4	4	293	659	20	33	92.480621	，
5	1	1	5	4	5	312	663	14	19	66.933632	商
5	1	1	5	4	6	334	663	23	19	92.222008	业
5	1	1	5	4	7	357	663	11	18	96.393463	化
5	1	1	5	4	8	378	664	12	17	93.244514	证
5	1	1	5	4	9	398	663	13	19	93.127975	据
5	1	1	5	4	10	421	663	19	19	68.808693	应
5	1	1	5	4	11	439	664	14	18	90.850113	视
5	1	1	5	4	12	462	663	24	19	92.960228	为
5	1	1	5	4	13	485	659	21	33	93.051308	不
5	1	1	5	4	14	505	663	10	18	92.623962	足
5	1	1	5	4	15	519	675	5	5	91.930206	。
3	1	1	6	0	0	968	1574	51	17	-1	
4	1	1	6	1	0	968	1574	51	17	-1	
5	1	1	6	1	1	968	1574	51	17	96.949753	第
5	1	1	6	1	2	990	1563	16	35	96.988815	6
5	1	1	6	1	3	1005	1563	19	35	96.325035	页
