level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1191	1684	-1	
2	1	1	0	0	0	181	90	846	1501	-1	
3	1	1	1	0	0	181	90	504	101	-1	
4	1	1	1	1	0	559	90	126	17	-1	
5	1	1	1	1	1	559	90	23	17	69.794563	智
5	1	1	1	1	2	584	91	15	15	92.654785	灵
5	1	1	1	1	3	600	90	27	16	92.401199	动力
5	1	1	1	1	4	641	85	6	30	90.243942	|
5	1	1	1	1	5	647	92	38	15	86.227875	Q&A
4	1	1	1	2	0	181	163	441	28	-1	
5	1	1	1	2	1	181	167	44	24	77.114136	Q3:
5	1	1	1	2	2	252	164	63	27	96.154373	产品
5	1	1	1	2	3	329	164	15	26	96.668671	与
5	1	1	1	2	4	343	159	40	43	96.964844	技术
5	1	1	1	2	5	394	165	17	25	93.274078	是
5	1	1	1	2	6	424	165	16	25	92.002167	否
5	1	1	1	2	7	453	163	58	28	96.764381	解决
5	1	1	1	2	8	510	159	53	43	96.747719	关键
5	1	1	1	2	9	566	164	50	26	93.074341	问题
5	1	1	1	2	10	615	159	11	43	93.114471	?
3	1	1	2	0	0	182	222	845	101	-1	
4	1	1	2	1	0	223	222	784	21	-1	
5	1	1	2	1	1	223	224	20	18	92.844826	现
5	1	1	2	1	2	253	223	11	19	93.303276	有
5	1	1	2	1	3	270	224	15	17	93.256760	证
5	1	1	2	1	4	293	223	13	19	92.157463	据
5	1	1	2	1	5	314	223	22	19	96.943031	不
5	1	1	2	1	6	339	223	21	19	96.895523	能
5	1	1	2	1	7	370	223	20	19	93.246544	确认
5	1	1	2	1	8	399	222	11	20	91.594101	智
5	1	1	2	1	9	420	223	32	19	92.540016	灵动
5	1	1	2	1	10	463	223	10	19	93.283478	力
5	1	1	2	1	11	482	223	12	19	97.005043	的
5	1	1	2	1	12	505	222	44	20	96.064323	产品
5	1	1	2	1	13	560	223	26	19	93.214676	架构
5	1	1	2	1	14	588	218	18	34	91.172050	、
5	1	1	2	1	15	605	223	15	19	92.697914	数
5	1	1	2	1	16	629	223	26	19	92.960922	据
5	1	1	2	1	17	665	224	26	18	93.276863	输入
5	1	1	2	1	18	706	223	6	19	92.818588	、
5	1	1	2	1	19	713	223	83	19	92.934090	核
5	1	1	2	1	20	739	218	20	34	83.882332	心
5	1	1	2	1	21	758	223	38	19	93.163109	模型
5	1	1	2	1	22	801	218	18	34	92.908516	、
5	1	1	2	1	23	818	223	12	19	92.563530	输
5	1	1	2	1	24	839	223	24	20	96.698486	出
5	1	1	2	1	25	862	223	31	19	96.551933	结果
5	1	1	2	1	26	901	224	13	18	94.563728	及
5	1	1	2	1	27	920	223	36	20	96.848763	反馈
5	1	1	2	1	28	967	223	32	19	93.288925	闭环
5	1	1	2	1	29	1002	235	5	5	93.179359	。
4	1	1	2	2	0	182	263	845	20	-1	
5	1	1	2	2	1	182	264	13	19	92.966728	[
5	1	1	2	2	2	196	263	26	19	15.306587	尚
5	1	1	2	2	3	221	259	17	33	95.845642	无
5	1	1	2	2	4	237	263	24	19	96.778473	可
5	1	1	2	2	5	259	263	83	20	96.854736	核验
5	1	1	2	2	6	303	259	22	33	93.195274	证
5	1	1	2	2	7	324	259	15	33	91.986435	据
5	1	1	2	2	8	338	259	10	33	93.246567	]
5	1	1	2	2	9	361	263	9	19	86.718819	对
5	1	1	2	2	10	380	265	16	14	86.718819	AI
5	1	1	2	2	11	411	263	46	19	93.208054	医疗
5	1	1	2	2	12	470	264	12	18	93.153542	项
5	1	1	2	2	13	491	276	3	4	84.603081	目
5	1	1	2	2	14	497	259	20	33	92.109413	，
5	1	1	2	2	15	516	263	12	19	92.463272	技
5	1	1	2	2	16	538	263	24	19	92.614777	术
5	1	1	2	2	17	565	263	5	19	92.674515	判
5	1	1	2	2	18	582	263	10	19	93.145142	断
5	1	1	2	2	19	602	263	24	19	96.935402	不
5	1	1	2	2	20	637	264	10	18	96.695724	应
5	1	1	2	2	21	646	259	19	33	96.534012	只
5	1	1	2	2	22	664	263	13	20	96.912491	看
5	1	1	2	2	23	687	263	46	19	96.603264	模型
5	1	1	2	2	24	743	263	27	19	92.320679	演示
5	1	1	2	2	25	769	259	22	33	91.525764	，
5	1	1	2	2	26	790	263	15	19	91.772209	而
5	1	1	2	2	27	815	263	26	19	96.880302	应
5	1	1	2	2	28	851	263	18	19	96.553230	同时
5	1	1	2	2	29	879	263	32	19	96.381943	审查
5	1	1	2	2	30	922	263	32	19	95.888969	数据
5	1	1	2	2	31	963	263	38	19	96.842659	合法
5	1	1	2	2	32	1007	263	11	19	93.088036	性
5	1	1	2	2	33	1023	275	4	4	93.117249	、
4	1	1	2	3	0	183	303	551	20	-1	
5	1	1	2	3	1	183	303	109	19	93.541069	临床
5	1	1	2	3	2	233	299	18	32	93.278244	有
5	1	1	2	3	3	251	299	26	32	92.388313	效
5	1	1	2	3	4	277	299	18	32	92.364021	性
5	1	1	2	3	5	295	299	18	32	93.014374	、
5	1	1	2	3	6	313	303	13	19	86.846954	系
5	1	1	2	3	7	337	303	20	19	93.222443	统
5	1	1	2	3	8	358	303	60	19	96.813385	稳定
5	1	1	2	3	9	405	299	16	32	93.094360	性
5	1	1	2	3	10	421	299	16	32	92.630081	、
5	1	1	2	3	11	437	303	15	19	93.092316	可
5	1	1	2	3	12	461	303	42	19	93.821190	解释
5	1	1	2	3	13	509	303	14	18	92.459633	性
5	1	1	2	3	14	527	299	16	32	93.244705	、
5	1	1	2	3	15	543	303	15	19	90.329521	安
5	1	1	2	3	16	565	303	22	19	96.993317	全
5	1	1	2	3	17	587	303	13	18	95.658989	性
5	1	1	2	3	18	609	304	11	18	96.887810	及
5	1	1	2	3	19	631	303	103	20	93.060219	工作
5	1	1	2	3	20	671	299	22	32	91.388435	流
5	1	1	2	3	21	693	299	22	32	90.775337	适
5	1	1	2	3	22	715	299	12	32	91.972542	配
5	1	1	2	3	23	727	299	10	32	92.950684	。
3	1	1	3	0	0	182	342	845	181	-1	
4	1	1	3	1	0	223	342	796	21	-1	
5	1	1	3	1	1	223	343	51	19	96.501808	技术
5	1	1	3	1	2	274	343	31	19	96.934204	核验
5	1	1	3	1	3	316	343	19	19	92.774033	应
5	1	1	3	1	4	335	344	13	18	91.038040	沿
5	1	1	3	1	5	350	342	6	6	0.000000	"
5	1	1	3	1	6	365	343	12	19	92.747070	数
5	1	1	3	1	7	386	343	25	19	93.198410	据
5	1	1	3	1	8	410	338	20	34	92.502335	输
5	1	1	3	1	9	429	344	11	18	96.225945	入
5	1	1	3	1	10	448	352	15	1	96.689781	一
5	1	1	3	1	11	471	343	46	19	96.813171	模型
5	1	1	3	1	12	528	343	10	19	96.859055	或
5	1	1	3	1	13	548	343	28	19	96.982590	规则
5	1	1	3	1	14	584	343	39	19	96.300400	引擎
5	1	1	3	1	15	622	338	20	34	96.802589	一
5	1	1	3	1	16	641	343	31	19	96.970726	业务
5	1	1	3	1	17	682	343	50	20	96.417206	输出
5	1	1	3	1	18	738	343	11	19	96.481026	一
5	1	1	3	1	19	748	338	18	34	90.925156	人
5	1	1	3	1	20	768	344	10	16	92.871979	工
5	1	1	3	1	21	788	343	46	19	96.961197	复核
5	1	1	3	1	22	844	344	9	16	94.180542	一
5	1	1	3	1	23	852	343	32	19	96.871635	结果
5	1	1	3	1	24	890	343	36	19	96.619324	反馈
5	1	1	3	1	25	928	342	58	20	79.206573	"展开
5	1	1	3	1	26	984	338	17	34	93.069656	。
5	1	1	3	1	27	1000	343	19	19	91.364929	公
4	1	1	3	2	0	182	383	845	20	-1	
5	1	1	3	2	1	182	384	17	18	92.998543	司
5	1	1	3	2	2	208	383	26	20	93.267609	需
5	1	1	3	2	3	233	379	20	33	92.651917	说
5	1	1	3	2	4	252	384	11	18	93.042778	明
5	1	1	3	2	5	274	383	11	19	92.739052	哪
5	1	1	3	2	6	295	383	10	18	93.271004	些
5	1	1	3	2	7	316	383	44	19	96.708481	模块
5	1	1	3	2	8	359	379	31	33	96.182396	自主
5	1	1	3	2	9	400	383	39	20	93.262283	研发
5	1	1	3	2	10	455	383	10	19	92.614052	，
5	1	1	3	2	11	476	383	10	18	92.157997	哪
5	1	1	3	2	12	485	379	21	33	93.252983	些
5	1	1	3	2	13	505	379	43	33	96.444328	依赖
5	1	1	3	2	14	547	383	32	19	96.467789	开源
5	1	1	3	2	15	588	383	40	19	93.222321	模型
5	1	1	3	2	16	633	379	18	33	92.500885	、
5	1	1	3	2	17	650	383	12	19	93.162621	第
5	1	1	3	2	18	673	383	23	19	93.288101	三
5	1	1	3	2	19	707	383	10	19	93.072624	方
5	1	1	3	2	20	716	379	19	33	88.786751	大
5	1	1	3	2	21	734	383	30	19	93.235474	模
5	1	1	3	2	22	771	395	4	4	93.224152	型
5	1	1	3	2	23	780	379	19	33	92.426193	、
5	1	1	3	2	24	798	383	22	19	90.491806	云
5	1	1	3	2	25	821	383	30	19	96.989555	服务
5	1	1	3	2	26	862	383	24	19	96.934593	或
5	1	1	3	2	27	885	379	30	33	96.755318	医疗
5	1	1	3	2	28	922	383	44	20	95.844376	信息
5	1	1	3	2	29	967	383	10	19	96.577583	化
5	1	1	3	2	30	988	383	31	19	93.253273	厂商
5	1	1	3	2	31	1024	389	3	11	90.694672	;
4	1	1	3	3	0	182	423	838	20	-1	
5	1	1	3	3	1	182	423	47	19	92.642220	训练
5	1	1	3	3	2	244	424	7	18	92.615547	、
5	1	1	3	3	3	251	423	26	18	92.393196	验
5	1	1	3	3	4	286	424	8	19	95.675575	证
5	1	1	3	3	5	294	424	19	18	96.846748	和
5	1	1	3	3	6	312	423	35	19	96.467545	测试
5	1	1	3	3	7	357	423	42	19	95.941925	数据
5	1	1	3	3	8	402	426	8	15	93.292175	如
5	1	1	3	3	9	419	423	23	20	86.410446	何
5	1	1	3	3	10	442	423	25	20	93.100578	分
5	1	1	3	3	11	478	429	3	11	92.456390	离
5	1	1	3	3	12	483	419	7	33	90.011780	;
5	1	1	3	3	13	503	423	34	19	95.894768	数据
5	1	1	3	3	14	547	424	10	18	92.992378	是
5	1	1	3	3	15	567	423	12	19	73.494354	否
5	1	1	3	3	16	588	423	33	19	96.851921	取得
5	1	1	3	3	17	629	423	47	19	96.664513	合法
5	1	1	3	3	18	685	423	26	19	93.299911	授权
5	1	1	3	3	19	710	419	9	33	88.367935	;
5	1	1	3	3	20	728	423	194	20	96.318550	关键
5	1	1	3	3	21	780	419	42	33	96.994080	指标
5	1	1	3	3	22	821	419	24	33	93.095879	在
5	1	1	3	3	23	844	419	23	33	92.940353	何
5	1	1	3	3	24	866	419	20	33	96.877495	种
5	1	1	3	3	25	885	419	24	33	92.628914	人
5	1	1	3	3	26	908	419	21	33	88.990295	群
5	1	1	3	3	27	928	419	16	33	92.885796	、
5	1	1	3	3	28	937	423	48	19	93.101715	机
5	1	1	3	3	29	967	419	20	33	92.909660	构
5	1	1	3	3	30	986	419	17	33	91.534157	、
5	1	1	3	3	31	1000	424	20	18	92.011024	设
4	1	1	3	4	0	183	462	836	21	-1	
5	1	1	3	4	1	183	463	28	20	89.942078	备
5	1	1	3	4	2	210	465	11	16	90.578720	和
5	1	1	3	4	3	232	458	43	34	92.279785	样本
5	1	1	3	4	4	274	463	10	19	87.388306	量
5	1	1	3	4	5	295	464	10	18	96.921310	下
5	1	1	3	4	6	315	462	33	20	93.012985	产生
5	1	1	3	4	7	352	469	3	11	90.826401	;
5	1	1	3	4	8	376	463	13	19	88.989372	跨
5	1	1	3	4	9	400	463	24	19	92.830597	医
5	1	1	3	4	10	435	475	4	4	92.226288	院
5	1	1	3	4	11	442	458	18	34	93.015663	、
5	1	1	3	4	12	459	463	14	19	90.904495	跨
5	1	1	3	4	13	482	463	44	20	96.321793	设备
5	1	1	3	4	14	525	465	11	16	96.958786	和
5	1	1	3	4	15	544	464	34	19	93.910110	罕见
5	1	1	3	4	16	589	463	31	20	91.534027	病例
5	1	1	3	4	17	631	464	10	18	93.248520	是
5	1	1	3	4	18	650	463	13	19	89.442627	否
5	1	1	3	4	19	672	463	21	20	93.123909	出
5	1	1	3	4	20	693	463	20	19	93.269905	现
5	1	1	3	4	21	714	463	22	19	96.955788	性
5	1	1	3	4	22	738	463	8	19	96.784004	能
5	1	1	3	4	23	757	463	40	20	64.596420	衰减
5	1	1	3	4	24	801	458	14	34	93.027664	。
5	1	1	3	4	25	814	463	15	19	93.226814	内
5	1	1	3	4	26	837	463	22	20	96.451530	部
5	1	1	3	4	27	861	463	47	19	96.688423	测试
5	1	1	3	4	28	917	463	8	19	96.764755	不
5	1	1	3	4	29	927	463	22	20	96.880447	能
5	1	1	3	4	30	960	464	12	18	93.041656	等
5	1	1	3	4	31	971	458	18	34	93.163849	同
5	1	1	3	4	32	988	464	10	18	96.962669	于
5	1	1	3	4	33	1005	463	14	19	96.927094	第
4	1	1	3	5	0	182	502	510	21	-1	
5	1	1	3	5	1	182	504	18	17	93.179031	三
5	1	1	3	5	2	209	503	25	19	93.083237	方
5	1	1	3	5	3	238	503	33	19	92.495918	测试
5	1	1	3	5	4	277	498	18	34	91.430603	，
5	1	1	3	5	5	294	502	12	20	92.599365	单
5	1	1	3	5	6	316	503	16	20	93.210800	中
5	1	1	3	5	7	335	504	24	17	93.250381	心
5	1	1	3	5	8	358	503	31	19	96.522835	结果
5	1	1	3	5	9	396	503	15	19	96.923096	也
5	1	1	3	5	10	418	503	24	19	96.458817	不
5	1	1	3	5	11	444	503	8	19	96.955681	能
5	1	1	3	5	12	460	503	46	19	96.334206	直接
5	1	1	3	5	13	505	498	31	34	96.584129	推导
5	1	1	3	5	14	545	503	12	19	96.658852	多
5	1	1	3	5	15	564	503	20	20	93.303352	中
5	1	1	3	5	16	586	504	26	18	91.991119	心
5	1	1	3	5	17	622	503	8	19	91.628731	泛
5	1	1	3	5	18	630	503	22	19	96.863976	化
5	1	1	3	5	19	654	503	8	19	93.286003	能
5	1	1	3	5	20	671	503	12	19	92.791534	力
5	1	1	3	5	21	687	515	5	5	92.931229	。
3	1	1	4	0	0	181	542	839	141	-1	
4	1	1	4	1	0	223	542	797	21	-1	
5	1	1	4	1	1	223	543	20	19	90.012451	若
5	1	1	4	1	2	253	542	10	20	93.173225	产
5	1	1	4	1	3	274	543	24	19	88.790016	品
5	1	1	4	1	4	297	538	38	34	83.171425	触及
5	1	1	4	1	5	335	543	41	19	93.169403	诊断
5	1	1	4	1	6	380	538	18	34	93.123680	、
5	1	1	4	1	7	397	543	14	19	91.934067	治
5	1	1	4	1	8	418	543	14	19	93.259338	疗
5	1	1	4	1	9	442	543	31	19	96.232101	建议
5	1	1	4	1	10	484	542	24	20	96.481293	或
5	1	1	4	1	11	518	543	10	19	96.266754	高
5	1	1	4	1	12	539	543	23	20	96.674583	风险
5	1	1	4	1	13	569	543	44	19	96.880241	临床
5	1	1	4	1	14	623	543	26	19	93.213936	决策
5	1	1	4	1	15	652	538	18	34	92.394905	，
5	1	1	4	1	16	669	544	15	18	93.066666	还
5	1	1	4	1	17	692	543	13	19	96.938698	应
5	1	1	4	1	18	712	543	35	20	96.892410	提供
5	1	1	4	1	19	756	543	43	19	96.754471	监管
5	1	1	4	1	20	803	543	20	19	96.227455	分
5	1	1	4	1	21	834	555	4	4	93.222931	类
5	1	1	4	1	22	855	546	1	12	92.619537	、
5	1	1	4	1	23	860	543	27	19	88.131065	临
5	1	1	4	1	24	895	544	8	17	93.207108	床
5	1	1	4	1	25	902	543	83	20	96.884178	评价
5	1	1	4	1	26	945	538	27	34	93.172691	路
5	1	1	4	1	27	971	538	18	34	91.106560	径
5	1	1	4	1	28	988	538	18	34	93.257500	、
5	1	1	4	1	29	1001	543	19	19	93.172478	注
4	1	1	4	2	0	181	583	838	20	-1	
5	1	1	4	2	1	181	584	26	18	90.513145	册
