level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	3	3	20	733	303	35	20	92.837143	具备
5	1	1	3	3	21	778	303	19	19	92.730659	较
5	1	1	3	3	22	797	303	12	19	93.278282	强
5	1	1	3	3	23	818	303	46	19	93.149612	客户
5	1	1	3	3	24	874	303	7	19	41.785408	黏
5	1	1	3	3	25	886	303	16	18	91.808945	性
5	1	1	3	3	26	918	304	5	18	93.017242	。
5	1	1	3	3	27	924	303	23	19	92.512329	限
5	1	1	3	3	28	951	303	19	19	91.976768	制
5	1	1	3	3	29	969	303	50	19	96.882042	推进
5	1	1	3	3	30	1007	298	16	34	97.000206	的
4	1	1	3	4	0	181	342	826	21	-1	
5	1	1	3	4	1	181	343	46	19	96.781151	核心
5	1	1	3	4	2	233	343	45	19	96.233360	问题
5	1	1	3	4	3	277	338	16	35	96.858261	也
5	1	1	3	4	4	292	343	14	19	96.954491	有
5	1	1	3	4	5	312	343	27	19	96.234230	三
5	1	1	3	4	6	352	349	3	9	92.941658	项
5	1	1	3	4	7	354	338	7	35	92.920029	:
5	1	1	3	4	8	378	343	11	19	93.245918	项
5	1	1	3	4	9	400	344	7	18	92.344162	目
5	1	1	3	4	10	419	343	21	20	93.200577	身
5	1	1	3	4	11	443	343	23	19	85.177284	份
5	1	1	3	4	12	476	342	10	20	95.888329	与
5	1	1	3	4	13	498	338	29	35	96.513588	产品
5	1	1	3	4	14	527	343	25	20	92.732315	不
5	1	1	3	4	15	561	355	4	4	92.616234	清
5	1	1	3	4	16	568	338	19	35	93.228195	、
5	1	1	3	4	17	586	343	13	19	90.948730	商
5	1	1	3	4	18	610	343	20	19	92.990173	业
5	1	1	3	4	19	629	343	12	18	96.828400	化
5	1	1	3	4	20	645	343	109	19	94.094284	闭环
5	1	1	3	4	21	695	338	23	35	96.873207	无
5	1	1	3	4	22	717	338	23	35	93.241257	证
5	1	1	3	4	23	739	338	18	35	92.630966	据
5	1	1	3	4	24	770	344	7	18	92.479469	、
5	1	1	3	4	25	779	343	24	19	92.415047	财
5	1	1	3	4	26	811	344	7	19	92.990959	务
5	1	1	3	4	27	819	345	11	16	93.260155	和
5	1	1	3	4	28	835	343	36	19	95.230888	交易
5	1	1	3	4	29	879	343	35	20	96.438408	信息
5	1	1	3	4	30	922	343	34	20	96.802345	完全
5	1	1	3	4	31	966	343	33	20	93.137947	缺失
5	1	1	3	4	32	1002	355	5	5	91.960274	。
4	1	1	3	5	0	194	393	437	22	-1	
5	1	1	3	5	1	194	393	28	22	67.096748	《1)
5	1	1	3	5	2	243	394	26	21	96.893303	最
5	1	1	3	5	3	280	394	12	21	96.858292	高
5	1	1	3	5	4	291	393	62	22	96.163689	优先
5	1	1	3	5	5	335	389	17	37	93.189728	级
5	1	1	3	5	6	351	389	8	37	88.061302	:
5	1	1	3	5	7	377	393	34	22	96.805054	确认
5	1	1	3	5	8	418	394	47	21	93.246307	公司
5	1	1	3	5	9	465	389	19	37	93.173424	、
5	1	1	3	5	10	483	394	16	21	91.375549	产
5	1	1	3	5	11	509	394	24	21	93.000244	品
5	1	1	3	5	12	545	394	11	21	96.972656	与
5	1	1	3	5	13	555	394	76	21	96.986694	商业
5	1	1	3	5	14	594	389	40	37	95.750343	闭环
3	1	1	4	0	0	181	442	838	193	-1	
4	1	1	4	1	0	224	442	794	21	-1	
5	1	1	4	1	1	224	443	100	20	96.596497	建议
5	1	1	4	1	2	277	438	16	34	96.910248	在
5	1	1	4	1	3	292	438	20	34	96.733124	5
5	1	1	4	1	4	335	446	2	14	96.853363	个
5	1	1	4	1	5	341	443	26	20	96.161530	工作
5	1	1	4	1	6	377	444	8	18	96.765816	日
5	1	1	4	1	7	398	443	9	19	96.945297	内
5	1	1	4	1	8	415	443	24	20	96.830780	由
5	1	1	4	1	9	444	443	40	19	96.375488	创始
5	1	1	4	1	10	483	438	14	34	94.846214	人
5	1	1	4	1	11	496	444	17	19	96.587585	和
5	1	1	4	1	12	519	442	36	20	95.562866	产品
5	1	1	4	1	13	564	443	33	19	96.508102	负责
5	1	1	4	1	14	606	443	12	19	96.566429	人
5	1	1	4	1	15	623	443	37	19	94.779213	提交
5	1	1	4	1	16	668	443	34	19	95.395508	营业
5	1	1	4	1	17	713	443	39	19	93.074219	执照
5	1	1	4	1	18	767	443	8	18	92.801888	、
5	1	1	4	1	19	776	444	11	17	93.110100	组
5	1	1	4	1	20	795	443	25	19	93.038544	织
5	1	1	4	1	21	831	443	26	19	93.235588	架构
5	1	1	4	1	22	859	438	18	34	91.031387	、
5	1	1	4	1	23	876	442	15	20	92.078285	产
5	1	1	4	1	24	900	444	12	18	92.064415	品
5	1	1	4	1	25	916	442	102	21	87.352814	清单
5	1	1	4	1	26	963	438	20	34	96.915993	并
5	1	1	4	1	27	982	438	40	34	96.885979	完成
4	1	1	4	2	0	181	483	838	20	-1	
5	1	1	4	2	1	181	483	54	19	96.700287	现场
5	1	1	4	2	2	234	479	30	34	93.191826	演示
5	1	1	4	2	3	269	489	3	11	92.031006	;
5	1	1	4	2	4	293	483	25	19	96.655289	无
5	1	1	4	2	5	317	483	10	19	96.604683	法
5	1	1	4	2	6	338	483	46	19	96.842667	形成
5	1	1	4	2	7	383	479	30	34	96.513039	清晰
5	1	1	4	2	8	423	483	33	19	96.796021	业务
5	1	1	4	2	9	466	483	43	19	93.130058	定义
5	1	1	4	2	10	513	483	6	19	93.290611	则
5	1	1	4	2	11	529	483	43	19	95.682686	停止
5	1	1	4	2	12	574	483	31	20	85.656372	评估
5	1	1	4	2	13	610	495	4	5	93.235291	。
5	1	1	4	2	14	633	483	27	19	92.976326	建
5	1	1	4	2	15	671	483	10	20	91.693092	议
5	1	1	4	2	16	680	479	16	34	94.315598	在
5	1	1	4	2	17	701	485	16	14	89.415405	10
5	1	1	4	2	18	731	483	11	19	74.998016	个
5	1	1	4	2	19	753	483	32	19	96.838089	工作
5	1	1	4	2	20	795	483	24	19	96.857758	日
5	1	1	4	2	21	818	479	18	34	97.013573	内
5	1	1	4	2	22	835	483	22	20	96.801704	由
5	1	1	4	2	23	860	483	31	19	96.923958	销售
5	1	1	4	2	24	899	484	22	18	96.951721	及
5	1	1	4	2	25	922	479	44	34	95.642838	财务
5	1	1	4	2	26	965	483	32	19	94.416229	负责
5	1	1	4	2	27	1007	483	12	19	96.751816	人
4	1	1	4	3	0	181	523	838	20	-1	
5	1	1	4	3	1	181	523	40	19	94.026077	提交
5	1	1	4	3	2	226	523	16	19	92.333168	全
5	1	1	4	3	3	249	523	14	19	92.149895	量
5	1	1	4	3	4	273	519	41	33	88.774200	客户
5	1	1	4	3	5	313	523	27	19	91.905411	台
5	1	1	4	3	6	349	524	10	19	92.254005	账
5	1	1	4	3	7	358	525	10	16	97.018791	和
5	1	1	4	3	8	372	523	53	19	96.747795	抽样
5	1	1	4	3	9	435	524	25	18	93.206779	合同
5	1	1	4	3	10	475	524	8	18	93.166733	、
5	1	1	4	3	11	483	523	40	19	92.033264	验
5	1	1	4	3	12	507	519	19	33	92.431274	收
5	1	1	4	3	13	525	519	22	33	93.207047	、
5	1	1	4	3	14	539	523	47	19	92.582718	发
5	1	1	4	3	15	573	519	19	33	92.622139	票
5	1	1	4	3	16	602	524	5	18	93.210876	、
5	1	1	4	3	17	606	523	43	19	93.174690	流
5	1	1	4	3	18	634	519	20	33	92.846840	水
5	1	1	4	3	19	653	519	15	33	92.333771	，
5	1	1	4	3	20	667	523	17	19	93.080292	并
5	1	1	4	3	21	686	523	131	20	96.755058	安排
5	1	1	4	3	22	738	519	21	33	96.714172	最
5	1	1	4	3	23	758	519	22	33	96.816055	大
5	1	1	4	3	24	779	519	40	33	93.253845	收入
5	1	1	4	3	25	818	519	19	33	93.131683	、
5	1	1	4	3	26	837	523	25	19	91.842209	最
5	1	1	4	3	27	861	523	24	19	96.978096	新
5	1	1	4	3	28	896	523	18	19	96.675385	签约
5	1	1	4	3	29	923	524	12	18	96.950302	及
5	1	1	4	3	30	944	523	12	19	96.584343	未
5	1	1	4	3	31	966	523	32	19	93.284935	转化
5	1	1	4	3	32	1006	523	13	19	93.084770	客
4	1	1	4	4	0	182	563	300	20	-1	
5	1	1	4	4	1	182	563	17	19	93.181297	户
5	1	1	4	4	2	208	563	34	19	93.301231	访谈
5	1	1	4	4	3	247	569	3	11	91.130791	;
5	1	1	4	4	4	272	563	24	19	96.705147	该
5	1	1	4	4	5	295	559	22	33	96.846001	项
5	1	1	4	4	6	316	563	44	19	96.943130	决定
5	1	1	4	4	7	359	559	40	33	96.897461	商业
5	1	1	4	4	8	398	563	12	18	96.974297	化
5	1	1	4	4	9	421	563	40	20	96.849991	真实
5	1	1	4	4	10	462	563	12	18	92.584778	性
5	1	1	4	4	11	477	575	5	5	92.699478	。
4	1	1	4	5	0	194	613	459	22	-1	
5	1	1	4	5	1	194	613	28	22	92.014801	(2)
5	1	1	4	5	2	243	614	26	21	96.888145	最
5	1	1	4	5	3	280	614	12	21	96.833733	高
5	1	1	4	5	4	291	613	62	22	96.566635	优先
5	1	1	4	5	5	335	609	17	37	93.215317	级
5	1	1	4	5	6	351	609	8	37	90.764282	:
5	1	1	4	5	7	377	613	34	22	96.630585	确认
5	1	1	4	5	8	421	614	42	21	93.139557	技术
5	1	1	4	5	9	462	609	22	37	93.077003	、
5	1	1	4	5	10	483	614	16	20	92.811951	数
5	1	1	4	5	11	509	614	24	21	93.159637	据
5	1	1	4	5	12	544	614	12	20	96.354530	与
5	1	1	4	5	13	567	613	86	22	96.892952	监管
5	1	1	4	5	14	599	609	19	37	93.293419	可
5	1	1	4	5	15	617	609	27	37	92.395927	行
5	1	1	4	5	16	643	609	15	37	96.709274	性
3	1	1	5	0	0	182	663	838	152	-1	
4	1	1	5	1	0	224	663	794	20	-1	
5	1	1	5	1	1	224	663	61	20	96.724800	建议
5	1	1	5	1	2	275	659	16	34	96.118347	在
5	1	1	5	1	3	293	663	42	19	93.019257	10
5	1	1	5	1	4	346	666	2	14	92.377937	个
5	1	1	5	1	5	352	663	38	19	96.858841	工作
5	1	1	5	1	6	402	663	10	19	96.453354	日
5	1	1	5	1	7	411	659	18	34	97.017242	内
5	1	1	5	1	8	428	663	12	20	96.925102	由
5	1	1	5	1	9	447	665	39	14	93.183235	CTO
5	1	1	5	1	10	498	664	19	19	96.830215	和
5	1	1	5	1	11	521	659	44	34	91.978592	临床
5	1	1	5	1	12	564	663	32	19	96.036545	负责
5	1	1	5	1	13	606	663	12	19	96.702744	人
5	1	1	5	1	14	621	663	39	19	94.796196	提交
5	1	1	5	1	15	666	663	36	19	95.634064	数据
5	1	1	5	1	16	713	663	31	19	93.286072	授权
5	1	1	5	1	17	755	663	19	19	90.989006	链
5	1	1	5	1	18	774	659	20	34	93.143883	、
5	1	1	5	1	19	789	663	90	19	92.618744	模
5	1	1	5	1	20	819	659	22	34	96.966095	型
5	1	1	5	1	21	840	663	39	19	93.188362	清单
5	1	1	5	1	22	883	659	17	34	93.212891	、
5	1	1	5	1	23	900	663	22	19	92.823929	测
5	1	1	5	1	24	925	663	22	19	92.203583	试
5	1	1	5	1	25	946	659	20	34	93.137947	集
5	1	1	5	1	26	965	663	20	20	93.265968	说
5	1	1	5	1	27	985	664	12	18	93.189529	明
5	1	1	5	1	28	1004	664	14	17	91.835205	及
4	1	1	5	2	0	182	702	838	21	-1	
5	1	1	5	2	1	182	703	18	19	96.975685	第
5	1	1	5	2	2	208	704	13	17	93.286736	三
5	1	1	5	2	3	230	703	25	19	92.836067	方
5	1	1	5	2	4	266	703	11	19	92.777649	或
5	1	1	5	2	5	276	698	16	35	96.519791	多
5	1	1	5	2	6	291	703	20	20	93.080643	中
5	1	1	5	2	7	313	704	23	18	89.836975	心
5	1	1	5	2	8	337	703	38	18	93.245964	验证
5	1	1	5	2	9	374	698	10	35	88.622513	;
5	1	1	5	2	10	396	703	23	20	96.974968	由
5	1	1	5	2	11	418	703	14	19	93.278999	法
5	1	1	5	2	12	442	703	11	19	93.092979	规
5	1	1	5	2	13	462	703	45	19	96.116486	负责
5	1	1	5	2	14	506	698	14	35	96.937309	人
5	1	1	5	2	15	519	704	17	19	96.730309	和
5	1	1	5	2	16	541	703	25	19	96.597076	外
5	1	1	5	2	17	572	703	15	20	96.647209	部
5	1	1	5	2	18	589	703	32	20	96.741341	律师
5	1	1	5	2	19	628	703	34	19	94.878532	提交
5	1	1	5	2	20	670	702	45	20	91.836510	产品
5	1	1	5	2	21	716	703	10	19	96.697197	分
5	1	1	5	2	22	735	703	11	19	96.972336	类
5	1	1	5	2	23	755	703	41	19	93.300217	意见
5	1	1	5	2	24	799	698	18	35	93.126167	、
5	1	1	5	2	25	816	703	15	19	93.071968	注
5	1	1	5	2	26	838	704	14	18	93.216774	册
5	1	1	5	2	27	862	703	10	19	92.777473	或
5	1	1	5	2	28	884	703	30	20	96.840927	备案
5	1	1	5	2	29	923	703	12	19	93.169800	路
5	1	1	5	2	30	945	703	12	20	92.362648	径
5	1	1	5	2	31	965	704	12	18	95.882095	及
5	1	1	5	2	32	985	703	35	19	95.391953	数据
4	1	1	5	3	0	182	743	426	20	-1	
5	1	1	5	3	1	182	743	18	19	90.810501	合
5	1	1	5	3	2	209	743	25	19	93.274872	规
5	1	1	5	3	3	240	743	32	20	93.236023	审计
5	1	1	5	3	4	271	739	22	34	90.580238	。
5	1	1	5	3	5	292	743	14	18	88.936478	重
5	1	1	5	3	6	314	743	12	19	96.953415	大
5	1	1	5	3	7	335	743	34	19	96.809517	数据
5	1	1	5	3	8	379	743	25	19	96.569466	或
5	1	1	5	3	9	403	739	43	34	96.816185	监管
5	1	1	5	3	10	455	743	18	19	94.322105	缺陷
5	1	1	5	3	11	481	743	13	19	96.953819	可
5	1	1	5	3	12	501	743	36	19	96.884659	构成
5	1	1	5	3	13	547	743	44	19	87.679504	否决
5	1	1	5	3	14	590	739	13	34	93.221535	项
5	1	1	5	3	15	603	755	5	5	93.133102	。
4	1	1	5	4	0	194	793	437	22	-1	
5	1	1	5	4	1	194	793	28	22	90.526917	(3)
5	1	1	5	4	2	243	794	14	21	96.932945	第
5	1	1	5	4	3	266	796	12	16	96.937393	二
5	1	1	5	4	4	280	793	73	22	96.873985	优先
5	1	1	5	4	5	335	789	17	37	93.212418	级
5	1	1	5	4	6	351	789	8	37	88.370209	:
5	1	1	5	4	7	375	793	36	22	96.709457	确认
5	1	1	5	4	8	421	793	44	22	93.270882	财务
5	1	1	5	4	9	467	789	19	37	93.169518	、
5	1	1	5	4	10	486	795	12	19	92.947563	团
5	1	1	5	4	11	506	794	14	21	93.291306	队
5	1	1	5	4	12	529	794	13	21	96.983704	与
5	1	1	5	4	13	545	793	86	22	96.769958	交易
5	1	1	5	4	14	594	789	40	37	96.419289	基础
3	1	1	6	0	0	181	843	838	140	-1	
4	1	1	6	1	0	224	843	793	20	-1	
5	1	1	6	1	1	224	843	111	20	96.416756	建议
5	1	1	6	1	2	275	839	16	34	95.561996	在
5	1	1	6	1	3	298	839	24	34	92.967148	10
5	1	1	6	1	4	322	839	26	34	92.857590	个
5	1	1	6	1	5	347	843	32	19	96.960365	工作
5	1	1	6	1	6	390	844	16	18	96.082047	日
5	1	1	6	1	7	411	843	8	19	97.008980	内
5	1	1	6	1	8	430	843	22	20	96.886559	由
5	1	1	6	1	9	452	843	33	19	96.780685	财务
5	1	1	6	1	10	494	843	33	19	96.467529	负责
5	1	1	6	1	11	538	843	11	19	96.818932	人
5	1	1	6	1	12	553	843	38	19	96.410759	提交
5	1	1	6	1	13	600	843	26	19	95.408333	两
5	1	1	6	1	14	625	839	20	34	96.856133	年
5	1	1	6	1	15	645	844	10	18	96.879532	及
5	1	1	6	1	16	666	843	11	19	96.763992	最
5	1	1	6	1	17	687	843	11	19	96.600258	新
5	1	1	6	1	18	708	843	25	19	96.795044	一
5	1	1	6	1	19	743	844	9	18	96.830025	期
5	1	1	6	1	20	755	843	37	19	93.303253	财务
5	1	1	6	1	21	807	843	6	19	93.125259	、
5	1	1	6	1	22	815	843	21	19	93.218353	银
5	1	1	6	1	23	836	844	19	18	93.132668	行
5	1	1	6	1	24	859	843	39	19	92.805458	流水
5	1	1	6	1	25	902	839	18	34	93.052330	、
5	1	1	6	1	26	919	843	14	19	92.616997	应
5	1	1	6	1	27	942	843	24	19	92.996025	收
5	1	1	6	1	28	977	843	40	20	81.518379	账
5	1	1	6	1	29	991	839	18	34	91.710152	龄
5	1	1	6	1	30	1008	839	14	34	96.945892	和
4	1	1	6	2	0	183	883	835	20	-1	
5	1	1	6	2	1	183	885	17	14	91.908363	18
5	1	1	6	2	2	210	883	27	19	86.533905	个
5	1	1	6	2	3	250	883	10	19	96.849266	月
5	1	1	6	2	4	271	883	27	19	93.086716	预算
5	1	1	6	2	5	300	879	7	34	70.440681	;
5	1	1	6	2	6	319	883	24	20	96.656075	由
5	1	1	6	2	7	347	883	43	19	96.161255	创始
5	1	1	6	2	8	389	879	14	34	96.804039	人
5	1	1	6	2	9	402	884	24	19	96.971825	和
5	1	1	6	2	10	427	883	13	19	93.021797	法
5	1	1	6	2	11	448	883	13	19	92.925766	务
5	1	1	6	2	12	470	883	43	19	95.785614	提交
5	1	1	6	2	13	513	883	49	19	96.174873	核心
5	1	1	6	2	14	561	879	28	34	75.005402	团队
5	1	1	6	2	15	597	883	44	19	92.924988	简历
5	1	1	6	2	16	644	879	20	34	92.353416	、
5	1	1	6	2	17	663	883	26	19	91.926987	劳
5	1	1	6	2	18	699	883	12	19	93.065933	动
5	1	1	6	2	19	721	883	11	19	93.244827	与
5	1	1	6	2	20	731	879	20	34	86.792770	竞
5	1	1	6	2	21	750	883	20	19	92.265724	业
5	1	1	6	2	22	768	883	44	19	93.245560	协议
5	1	1	6	2	23	816	879	18	34	93.180466	、
5	1	1	6	2	24	833	883	24	19	92.487480	股
5	1	1	6	2	25	857	883	24	20	92.980629	权
5	1	1	6	2	26	892	883	14	19	92.204163	穿
5	1	1	6	2	27	915	895	4	4	75.465828	透
5	1	1	6	2	28	934	883	6	19	93.081757	、
5	1	1	6	2	29	945	886	8	15	93.089012	知
5	1	1	6	2	30	963	883	12	19	92.738785	识
5	1	1	6	2	31	986	883	32	19	73.813843	产权
4	1	1	6	3	0	182	923	837	20	-1	
5	1	1	6	3	1	182	924	18	18	96.760986	及
5	1	1	6	3	2	207	923	45	19	96.710510	技术
5	1	1	6	3	3	252	923	39	19	93.250099	许可
5	1	1	6	3	4	290	919	10	34	88.878227	;
5	1	1	6	3	5	314	923	22	20	96.682739	由
5	1	1	6	3	6	341	923	28	19	96.807732	创始
5	1	1	6	3	7	379	923	10	19	96.608643	人
5	1	1	6	3	8	394	923	37	19	94.204308	提交
5	1	1	6	3	9	437	923	50	19	91.517159	融资
5	1	1	6	3	10	497	923	26	19	92.533875	方案
5	1	1	6	3	11	526	919	18	34	91.909119	、
5	1	1	6	3	12	543	923	15	19	93.087143	投
5	1	1	6	3	13	566	923	12	20	92.755661	前
5	1	1	6	3	14	588	923	12	19	93.239983	投
5	1	1	6	3	15	609	923	20	20	93.231606	后
5	1	1	6	3	16	628	923	26	20	91.515007	估
5	1	1	6	3	17	666	935	4	4	89.226028	值
5	1	1	6	3	18	675	919	20	34	92.799294	、
5	1	1	6	3	19	694	923	26	19	92.663620	资
5	1	1	6	3	20	728	923	11	19	93.101501	金
5	1	1	6	3	21	739	919	17	34	92.400688	用
5	1	1	6	3	22	756	923	24	19	90.095421	途
5	1	1	6	3	23	790	923	9	19	96.901131	与
5	1	1	6	3	24	802	919	39	34	94.765205	核心
5	1	1	6	3	25	841	923	30	19	94.053505	交易
5	1	1	6	3	26	881	923	24	19	92.581802	条
5	1	1	6	3	27	904	923	19	19	92.439125	款
5	1	1	6	3	28	926	919	13	34	92.510948	。
5	1	1	6	3	29	938	923	19	18	92.126976	上
5	1	1	6	3	30	962	923	28	19	53.121777	述
5	1	1	6	3	31	1000	923	19	20	93.932320	资料
4	1	1	6	4	0	181	963	595	20	-1	
5	1	1	6	4	1	181	963	29	19	93.278282	分
5	1	1	6	4	2	215	963	6	20	93.140953	别
5	1	1	6	4	3	232	963	44	19	96.171143	决定
5	1	1	6	4	4	287	963	31	19	92.592186	资金
5	1	1	6	4	5	317	959	42	33	96.344749	安全
5	1	1	6	4	6	371	964	26	18	93.207512	边际
5	1	1	6	4	7	399	959	18	33	92.536919	、
5	1	1	6	4	8	416	963	28	19	92.831009	关
5	1	1	6	4	9	443	959	21	33	91.242371	键
5	1	1	6	4	10	463	963	10	19	93.114372	人
5	1	1	6	4	11	484	963	21	19	90.563858	与
5	1	1	6	4	12	504	965	11	17	93.168098	权
5	1	1	6	4	13	525	963	11	19	93.204453	属
5	1	1	6	4	14	546	963	32	19	96.715767	风险
5	1	1	6	4	15	589	963	10	19	96.925919	以
5	1	1	6	4	16	610	964	10	18	96.751389	及
5	1	1	6	4	17	628	963	34	19	95.912437	风险
5	1	1	6	4	18	672	963	46	19	96.049057	收益
5	1	1	6	4	19	728	964	19	18	92.097801	匹配
5	1	1	6	4	20	756	963	11	20	90.313728	度
5	1	1	6	4	21	771	975	5	5	92.639252	。
3	1	1	7	0	0	182	1002	838	181	-1	
4	1	1	7	1	0	224	1002	795	21	-1	
5	1	1	7	1	1	224	1003	52	19	96.816673	继续
5	1	1	7	1	2	275	998	31	34	96.848320	推进
5	1	1	7	1	3	315	1003	11	19	96.993874	的
5	1	1	7	1	4	336	1003	20	19	93.070824	最
5	1	1	7	1	5	358	1003	19	19	93.203201	低
5	1	1	7	1	6	379	1004	19	18	93.001671	门
5	1	1	7	1	7	400	1004	11	18	91.964180	槛
5	1	1	7	1	8	421	1003	11	19	96.782387	应
5	1	1	7	1	9	441	1003	39	19	92.961845	包括
5	1	1	7	1	10	479	998	9	34	92.657272	:
5	1	1	7	1	11	502	1003	35	19	96.774109	确认
5	1	1	7	1	12	545	1003	33	20	93.151253	清晰
5	1	1	7	1	13	587	1004	13	17	92.788071	且
5	1	1	7	1	14	604	1003	16	19	92.908173	可
5	1	1	7	1	15	628	1003	34	19	95.966042	演示
5	1	1	7	1	16	670	1003	24	19	96.931190	的
5	1	1	7	1	17	693	1002	46	20	96.887466	核心
5	1	1	7	1	18	750	1004	25	18	92.659279	产品
5	1	1	7	1	19	774	998	7	34	83.405334	;
5	1	1	7	1	20	798	1004	11	17	93.249519	至
5	1	1	7	1	21	819	1003	12	19	92.271706	少
