level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1191	1684	-1	
2	1	1	0	0	0	181	90	846	1501	-1	
3	1	1	1	0	0	559	90	126	17	-1	
4	1	1	1	1	0	559	90	126	17	-1	
5	1	1	1	1	1	559	90	23	17	69.794563	智
5	1	1	1	1	2	584	91	15	15	92.654785	灵
5	1	1	1	1	3	600	90	27	16	92.401199	动力
5	1	1	1	1	4	641	85	6	30	90.243942	|
5	1	1	1	1	5	647	92	38	15	86.227875	Q&A
3	1	1	2	0	0	181	163	581	28	-1	
4	1	1	2	1	0	181	163	581	28	-1	
5	1	1	2	1	1	181	167	44	24	86.478676	Q8:
5	1	1	2	1	2	252	163	65	28	96.766273	财务
5	1	1	2	1	3	330	165	38	24	93.262009	质量
5	1	1	2	1	4	370	159	25	43	92.631256	、
5	1	1	2	1	5	394	163	33	27	92.640312	资
5	1	1	2	1	6	426	159	28	43	92.207695	金
5	1	1	2	1	7	453	164	60	26	96.949791	需求
5	1	1	2	1	8	512	159	23	43	96.716316	与
5	1	1	2	1	9	534	163	44	27	96.772308	交易
5	1	1	2	1	10	590	163	18	27	93.157951	条
5	1	1	2	1	11	617	164	18	26	93.186546	件
5	1	1	2	1	12	649	165	14	25	91.234718	是
5	1	1	2	1	13	676	165	16	25	92.459892	否
5	1	1	2	1	14	703	166	16	24	93.301674	可
5	1	1	2	1	15	727	164	20	26	92.657745	控
5	1	1	2	1	16	749	164	13	22	91.961037	?
3	1	1	3	0	0	181	223	846	140	-1	
4	1	1	3	1	0	224	223	795	20	-1	
5	1	1	3	1	1	224	223	18	19	91.956429	智
5	1	1	3	1	2	253	223	44	19	92.751442	灵动
5	1	1	3	1	3	296	219	21	33	93.278984	力
5	1	1	3	1	4	316	223	24	19	96.975479	的
5	1	1	3	1	5	339	219	42	33	96.708977	历史
5	1	1	3	1	6	392	224	26	18	93.234535	收入
5	1	1	3	1	7	420	219	11	33	92.939056	、
5	1	1	3	1	8	434	235	3	1	0.000000	和
5	1	1	3	1	9	437	223	44	19	93.879204	毛利、
5	1	1	3	1	10	497	223	47	19	93.191925	费用、
5	1	1	3	1	11	564	223	48	19	96.418167	现金
5	1	1	3	1	12	622	223	27	19	52.977253	余额
5	1	1	3	1	13	653	219	17	33	93.137703	、
5	1	1	3	1	14	669	223	15	19	93.118530	应
5	1	1	3	1	15	692	223	23	19	93.091087	收
5	1	1	3	1	16	715	223	22	19	86.636375	账
5	1	1	3	1	17	739	223	15	19	92.525703	款
5	1	1	3	1	18	758	219	15	33	93.193199	、
5	1	1	3	1	19	770	223	47	19	90.745735	负
5	1	1	3	1	20	801	219	22	33	92.378349	债
5	1	1	3	1	21	822	219	17	33	93.183441	、
5	1	1	3	1	22	838	223	20	19	81.247665	融
5	1	1	3	1	23	861	223	24	19	93.068008	资
5	1	1	3	1	24	886	223	36	19	93.183769	需求
5	1	1	3	1	25	927	219	13	33	93.214752	、
5	1	1	3	1	26	939	223	30	20	92.287048	估
5	1	1	3	1	27	979	224	10	19	92.650040	值
5	1	1	3	1	28	989	225	9	16	93.270798	和
5	1	1	3	1	29	1003	223	16	19	90.734344	交
4	1	1	3	2	0	182	263	837	20	-1	
5	1	1	3	2	1	182	263	17	19	91.835571	易
5	1	1	3	2	2	206	263	15	19	93.132317	条
5	1	1	3	2	3	227	263	26	19	90.823044	款
5	1	1	3	2	4	253	263	24	20	92.580254	均
5	1	1	3	2	5	288	263	27	19	92.942993	缺失
5	1	1	3	2	6	316	259	21	33	90.561386	，
5	1	1	3	2	7	336	263	22	19	92.972343	无
5	1	1	3	2	8	361	263	24	19	96.686035	法
5	1	1	3	2	9	386	263	40	19	96.811928	判断
5	1	1	3	2	10	437	263	34	19	96.817467	资金
5	1	1	3	2	11	479	259	29	33	94.458351	安全
5	1	1	3	2	12	508	263	46	19	95.828606	边际
5	1	1	3	2	13	553	259	21	33	96.848099	或
5	1	1	3	2	14	574	263	19	20	92.486259	本
5	1	1	3	2	15	595	263	10	19	92.191414	轮
5	1	1	3	2	16	615	263	33	19	96.736046	定价
5	1	1	3	2	17	656	263	43	19	96.805122	合理
5	1	1	3	2	18	703	263	18	18	93.262451	性
5	1	1	3	2	19	722	259	28	33	91.596550	。[
5	1	1	3	2	20	751	263	26	19	89.569107	尚
5	1	1	3	2	21	776	259	19	33	96.618248	无
5	1	1	3	2	22	794	263	11	19	95.324394	可
5	1	1	3	2	23	807	263	90	20	96.813492	核验
5	1	1	3	2	24	858	259	22	33	93.232414	证
5	1	1	3	2	25	879	259	15	33	92.810104	据
5	1	1	3	2	26	893	259	9	33	93.125381	]
5	1	1	3	2	27	916	263	9	20	93.450233	在
5	1	1	3	2	28	939	265	12	14	93.450233	AI
5	1	1	3	2	29	958	263	61	19	96.153008	医疗
5	1	1	3	2	30	1007	259	15	33	96.994598	项
4	1	1	3	3	0	185	303	842	20	-1	
5	1	1	3	3	1	185	303	44	20	92.965683	目
5	1	1	3	3	2	214	299	17	33	81.316833	中
5	1	1	3	3	3	230	299	20	33	90.980255	，
5	1	1	3	3	4	244	303	48	20	89.003090	研
5	1	1	3	3	5	277	299	22	33	93.252953	发
5	1	1	3	3	6	309	306	1	12	90.593292	、
5	1	1	3	3	7	312	303	85	19	91.768898	临
5	1	1	3	3	8	339	299	20	33	93.280373	床
5	1	1	3	3	9	358	303	39	19	93.217422	验证
5	1	1	3	3	10	399	299	22	33	92.810135	、
5	1	1	3	3	11	413	303	47	19	92.844589	注
5	1	1	3	3	12	442	299	20	33	93.279442	册
5	1	1	3	3	13	461	299	20	33	93.205780	、
5	1	1	3	3	14	476	303	89	19	93.075737	医
5	1	1	3	3	15	504	299	22	33	93.196976	院
5	1	1	3	3	16	525	303	40	19	93.128487	销售
5	1	1	3	3	17	581	303	9	19	93.059570	、
5	1	1	3	3	18	589	304	10	17	92.575676	私
5	1	1	3	3	19	610	303	19	19	96.951767	有
5	1	1	3	3	20	629	303	23	19	96.909264	化
5	1	1	3	3	21	656	303	23	20	92.934624	部
5	1	1	3	3	22	685	304	10	19	92.984154	署
5	1	1	3	3	23	694	305	10	16	96.901642	和
5	1	1	3	3	24	713	303	25	19	95.205391	长
5	1	1	3	3	25	749	304	10	18	93.151421	期
5	1	1	3	3	26	758	299	20	33	91.998474	运
5	1	1	3	3	27	777	303	12	19	92.923767	维
5	1	1	3	3	28	797	303	13	20	93.120644	均
5	1	1	3	3	29	816	303	14	19	93.197922	可
5	1	1	3	3	30	836	303	15	19	96.901321	能
5	1	1	3	3	31	859	303	35	19	96.610107	形成
5	1	1	3	3	32	904	303	41	19	96.969322	持续
5	1	1	3	3	33	946	303	40	19	96.612160	现金
5	1	1	3	3	34	989	303	31	20	92.484711	消耗
5	1	1	3	3	35	1024	316	3	4	87.632118	，
4	1	1	3	4	0	181	343	238	20	-1	
5	1	1	3	4	1	181	344	20	17	92.122139	且
5	1	1	3	4	2	207	343	24	19	91.919579	回
5	1	1	3	4	3	230	343	13	19	93.060036	款
5	1	1	3	4	4	251	343	48	20	93.293755	通常
5	1	1	3	4	5	298	339	20	33	85.284592	晚
5	1	1	3	4	6	317	344	9	18	92.806023	于
5	1	1	3	4	7	335	343	47	19	95.754333	合同
5	1	1	3	4	8	391	343	26	19	92.743393	签署
5	1	1	3	4	9	416	339	7	33	92.745811	。
3	1	1	4	0	0	181	382	839	141	-1	
4	1	1	4	1	0	224	382	796	21	-1	
5	1	1	4	1	1	224	383	38	19	96.573753	公司
5	1	1	4	1	2	273	383	12	19	96.860855	应
5	1	1	4	1	3	292	383	34	19	91.959564	提交
5	1	1	4	1	4	334	384	13	17	93.281845	至
5	1	1	4	1	5	356	383	13	19	93.245705	少
5	1	1	4	1	6	379	383	24	19	95.761681	两
5	1	1	4	1	7	402	378	20	34	96.378517	年
5	1	1	4	1	8	421	384	10	18	96.863083	及
5	1	1	4	1	9	441	383	24	19	96.826088	最
5	1	1	4	1	10	464	384	22	18	96.877686	新
5	1	1	4	1	11	497	383	10	19	96.749237	一
5	1	1	4	1	12	517	383	11	19	96.830322	期
5	1	1	4	1	13	529	383	42	20	84.599106	利润
5	1	1	4	1	14	582	395	4	4	88.185982	表
5	1	1	4	1	15	585	378	22	34	92.987930	、
5	1	1	4	1	16	606	382	27	20	92.111176	资
5	1	1	4	1	17	632	378	18	34	92.955200	产
5	1	1	4	1	18	649	383	23	19	93.082924	负
5	1	1	4	1	19	672	383	24	20	92.608482	债
5	1	1	4	1	20	708	395	4	4	92.581917	表
5	1	1	4	1	21	727	385	6	14	87.723511	、
5	1	1	4	1	22	732	384	15	18	92.722313	现
5	1	1	4	1	23	757	383	18	19	90.083534	金
5	1	1	4	1	24	774	383	64	20	93.210617	流量
5	1	1	4	1	25	821	378	18	34	92.633446	表
5	1	1	4	1	26	838	378	18	34	92.906265	、
5	1	1	4	1	27	855	383	18	20	92.490410	科
5	1	1	4	1	28	880	384	10	18	93.010086	目
5	1	1	4	1	29	896	383	68	20	90.135910	余额
5	1	1	4	1	30	948	378	18	34	87.344513	表
5	1	1	4	1	31	965	378	18	34	90.652687	、
5	1	1	4	1	32	979	383	41	20	92.731277	纳
5	1	1	4	1	33	1006	378	18	34	92.989861	税
4	1	1	4	2	0	184	423	836	20	-1	
5	1	1	4	2	1	184	423	45	20	93.246605	申报
5	1	1	4	2	2	231	419	18	33	93.128120	、
5	1	1	4	2	3	248	423	25	19	93.021790	银
5	1	1	4	2	4	273	424	19	18	93.164650	行
5	1	1	4	2	5	297	423	40	20	60.863312	流水
5	1	1	4	2	6	336	425	11	16	96.872856	和
5	1	1	4	2	7	355	423	14	19	93.213326	应
5	1	1	4	2	8	378	423	11	19	93.034889	收
5	1	1	4	2	9	400	423	22	19	81.597557	账
5	1	1	4	2	10	421	423	23	19	92.366661	款
5	1	1	4	2	11	454	423	15	20	92.315697	账
5	1	1	4	2	12	478	436	3	4	79.088127	龄
5	1	1	4	2	13	487	419	15	33	91.821938	，
5	1	1	4	2	14	501	423	15	19	93.123177	并
5	1	1	4	2	15	522	423	15	19	96.667007	将
5	1	1	4	2	16	539	423	110	19	92.957726	收入
5	1	1	4	2	17	588	419	24	33	92.947678	按
5	1	1	4	2	18	611	419	42	33	68.755318	合同
5	1	1	4	2	19	664	424	7	18	93.167633	、
5	1	1	4	2	20	672	423	40	19	92.330986	验
5	1	1	4	2	21	697	419	20	33	92.663956	收
5	1	1	4	2	22	716	419	15	33	92.110298	、
5	1	1	4	2	23	730	423	30	19	91.429893	开
5	1	1	4	2	24	769	424	10	19	91.530785	票
5	1	1	4	2	25	778	425	10	16	93.272324	和
5	1	1	4	2	26	796	423	24	19	93.065804	回
5	1	1	4	2	27	819	423	12	19	92.760681	款
5	1	1	4	2	28	837	424	14	17	96.495522	四
5	1	1	4	2	29	860	423	12	19	96.930031	个
5	1	1	4	2	30	883	423	44	20	93.111122	口径
5	1	1	4	2	31	937	423	13	20	0.000000	勾
5	1	1	4	2	32	960	435	5	5	49.864418	稽
5	1	1	4	2	33	967	419	20	33	92.648521	。
5	1	1	4	2	34	979	423	41	19	89.481400	预
5	1	1	4	2	35	1009	419	15	33	93.166092	算
4	1	1	4	3	0	181	463	839	20	-1	
5	1	1	4	3	1	181	463	113	19	93.230667	应
5	1	1	4	3	2	210	459	23	33	92.779221	拆
5	1	1	4	3	3	232	459	22	33	93.214081	分
5	1	1	4	3	4	253	463	41	19	93.270424	研发
5	1	1	4	3	5	298	459	18	33	93.057404	、
5	1	1	4	3	6	309	463	49	19	92.882652	算
5	1	1	4	3	7	342	459	19	33	92.677010	力
5	1	1	4	3	8	360	459	20	33	92.048607	、
5	1	1	4	3	9	373	463	49	19	93.026443	数
5	1	1	4	3	10	405	459	20	33	91.106361	据
5	1	1	4	3	11	424	459	20	33	92.757278	、
5	1	1	4	3	12	443	463	13	19	93.114670	注
5	1	1	4	3	13	465	463	17	19	91.738991	册
5	1	1	4	3	14	488	463	28	19	92.620071	临
5	1	1	4	3	15	524	475	4	4	91.790268	床
5	1	1	4	3	16	544	463	7	19	92.334717	、
5	1	1	4	3	17	552	463	40	19	93.024925	销
5	1	1	4	3	18	575	459	21	33	92.179497	售
5	1	1	4	3	19	595	459	18	33	93.068703	、
5	1	1	4	3	20	612	463	27	19	92.840668	实
5	1	1	4	3	21	650	464	6	19	91.871727	施
5	1	1	4	3	22	661	466	7	15	93.218575	和
5	1	1	4	3	23	672	463	90	20	93.766579	售后
5	1	1	4	3	24	725	459	40	33	92.686768	支出
5	1	1	4	3	25	778	463	6	18	90.457825	，
5	1	1	4	3	26	784	463	25	20	92.589081	给
5	1	1	4	3	27	808	459	21	33	96.971222	出
5	1	1	4	3	28	828	463	24	19	94.329048	未
5	1	1	4	3	29	851	459	17	33	96.045097	来
5	1	1	4	3	30	870	465	17	14	92.062408	18
5	1	1	4	3	31	903	463	21	19	96.454857	个
5	1	1	4	3	32	937	463	8	19	96.969337	月
5	1	1	4	3	33	944	459	21	33	93.234589	月
5	1	1	4	3	34	964	463	13	19	86.416420	度
5	1	1	4	3	35	987	464	11	18	93.227280	现
5	1	1	4	3	36	1008	463	12	19	86.794762	金
4	1	1	4	4	0	181	503	154	20	-1	
5	1	1	4	4	1	181	503	154	20	96.863678	计划
5	1	1	4	4	2	228	499	22	33	94.760139	及
5	1	1	4	4	3	249	499	23	33	96.790421	下
5	1	1	4	4	4	271	503	47	20	93.280876	行情
5	1	1	4	4	5	317	499	15	33	91.003464	景
5	1	1	4	4	6	331	499	7	33	93.126572	。
3	1	1	5	0	0	182	543	838	140	-1	
4	1	1	5	1	0	224	543	794	20	-1	
5	1	1	5	1	1	224	543	49	19	96.336678	交易
5	1	1	5	1	2	273	543	33	20	94.566132	评估
5	1	1	5	1	3	314	544	13	18	93.123390	还
5	1	1	5	1	4	337	543	10	19	93.042007	需
5	1	1	5	1	5	356	544	12	18	92.926643	明
5	1	1	5	1	6	376	543	26	19	91.476433	确
5	1	1	5	1	7	413	543	12	20	93.133018	投
5	1	1	5	1	8	433	544	10	19	93.147728	前
5	1	1	5	1	9	442	545	10	16	93.289200	和
5	1	1	5	1	10	459	543	15	19	92.899323	投
5	1	1	5	1	11	484	543	19	20	93.245461	后
5	1	1	5	1	12	502	543	28	20	92.590240	估
5	1	1	5	1	13	540	555	4	4	74.534920	值
5	1	1	5	1	14	550	539	17	33	93.140038	、
5	1	1	5	1	15	566	543	26	19	87.930023	融
5	1	1	5	1	16	595	543	38	19	90.911354	资金
5	1	1	5	1	17	639	543	10	16	0.000000	骆
5	1	1	5	1	18	666	544	3	3	2.280445	、
5	1	1	5	1	19	665	543	89	19	92.745468	资
5	1	1	5	1	20	698	539	22	33	92.812065	金
5	1	1	5	1	21	719	539	21	33	93.227180	用
5	1	1	5	1	22	739	539	20	33	90.966843	途
5	1	1	5	1	23	769	543	8	18	92.923836	、
5	1	1	5	1	24	782	543	98	19	91.132301	创
5	1	1	5	1	25	803	539	18	33	92.942894	始
5	1	1	5	1	26	820	539	17	33	93.269623	人
5	1	1	5	1	27	836	543	44	19	92.997772	稀释
5	1	1	5	1	28	882	539	19	33	93.101196	、
5	1	1	5	1	29	900	543	15	20	92.819366	清
5	1	1	5	1	30	925	543	19	19	92.973625	算
5	1	1	5	1	31	948	543	37	19	80.578476	优先
5	1	1	5	1	32	989	539	17	33	93.240089	、
5	1	1	5	1	33	1003	544	15	17	93.036201	回
4	1	1	5	2	0	182	583	838	20	-1	
5	1	1	5	2	1	182	583	27	19	92.841553	购
5	1	1	5	2	2	211	579	17	33	91.645714	、
5	1	1	5	2	3	227	583	16	19	93.065804	反
5	1	1	5	2	4	250	583	44	19	93.175316	稀释
5	1	1	5	2	5	295	579	22	33	92.861763	、
5	1	1	5	2	6	310	583	90	19	92.635536	优
