level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	5	21	778	303	19	19	92.730659	较
5	1	1	1	5	22	797	303	12	19	93.278282	强
5	1	1	1	5	23	818	303	46	19	93.149612	客户
5	1	1	1	5	24	874	303	7	19	41.785408	黏
5	1	1	1	5	25	886	303	16	18	91.808945	性
5	1	1	1	5	26	918	304	5	18	93.017242	。
5	1	1	1	5	27	924	303	23	19	92.512329	限
5	1	1	1	5	28	951	303	19	19	91.976768	制
5	1	1	1	5	29	969	303	50	19	96.882042	推进
5	1	1	1	5	30	1007	298	16	34	97.000206	的
4	1	1	1	6	0	181	342	826	21	-1	
5	1	1	1	6	1	181	343	174	19	95.149277	核心
5	1	1	1	6	2	234	338	43	34	79.459702	问题
5	1	1	1	6	3	276	338	18	34	96.815254	也
5	1	1	1	6	4	293	338	18	34	96.638702	有
5	1	1	1	6	5	310	338	27	34	92.907036	三
5	1	1	1	6	6	336	338	18	34	93.100624	项
5	1	1	1	6	7	353	338	9	34	92.077065	:
5	1	1	1	6	8	376	343	13	19	93.221603	项
5	1	1	1	6	9	400	344	8	18	93.208267	目
5	1	1	1	6	10	421	343	45	20	94.706100	身份
5	1	1	1	6	11	476	342	10	20	96.914108	与
5	1	1	1	6	12	485	338	43	34	96.157166	产品
5	1	1	1	6	13	527	338	22	34	93.276482	不
5	1	1	1	6	14	548	343	17	20	92.636719	清
5	1	1	1	6	15	568	338	17	34	92.791069	、
5	1	1	1	6	16	585	343	14	19	74.575867	商
5	1	1	1	6	17	608	343	22	19	93.298431	业
5	1	1	1	6	18	629	343	13	19	96.128578	化
5	1	1	1	6	19	645	343	109	19	96.324066	闭环
5	1	1	1	6	20	695	338	22	34	96.734955	无
5	1	1	1	6	21	716	338	22	34	90.916473	证
5	1	1	1	6	22	738	338	20	34	92.980682	据
5	1	1	1	6	23	770	344	7	18	92.747810	、
5	1	1	1	6	24	779	343	23	19	92.832535	财
5	1	1	1	6	25	811	344	8	19	92.831688	务
5	1	1	1	6	26	819	345	11	16	93.157852	和
5	1	1	1	6	27	835	343	36	19	96.362198	交易
5	1	1	1	6	28	880	343	34	20	96.737434	信息
5	1	1	1	6	29	925	343	31	20	95.375481	完全
5	1	1	1	6	30	967	343	32	20	85.839516	缺失
5	1	1	1	6	31	1002	355	5	5	93.090683	。
4	1	1	1	7	0	206	384	650	31	-1	
5	1	1	1	7	1	206	384	17	17	26.313887	3
5	1	1	1	7	2	822	398	34	17	87.684113	建议
4	1	1	1	8	0	206	407	783	36	-1	
5	1	1	1	8	1	206	412	17	17	72.253426	|
5	1	1	1	8	2	258	411	34	18	96.203537	信息
5	1	1	1	8	3	302	412	25	17	71.748131	缺口
5	1	1	1	8	4	435	412	17	17	93.281471	所
5	1	1	1	8	5	459	412	10	17	91.204185	需
5	1	1	1	8	6	479	412	27	17	96.766975	材料
5	1	1	1	8	7	515	412	9	16	93.507103	或
5	1	1	1	8	8	533	412	27	17	96.493736	访谈
5	1	1	1	8	9	679	412	35	17	96.823822	建议
5	1	1	1	8	10	723	407	36	32	93.201492	责任
5	1	1	1	8	11	759	412	8	16	96.944199	人
5	1	1	1	8	12	822	426	16	17	93.160988	时
5	1	1	1	8	13	845	426	11	17	92.546860	限
5	1	1	1	8	14	919	412	46	17	96.530586	决策
5	1	1	1	8	15	965	407	24	32	96.811852	影响
4	1	1	1	9	0	206	433	626	24	-1	
5	1	1	1	9	1	206	440	17	17	34.337128	A
5	1	1	1	9	2	829	433	3	4	11.534462	:
4	1	1	1	10	0	213	485	800	28	-1	
5	1	1	1	10	1	213	501	3	12	95.942543	1
5	1	1	1	10	2	249	485	87	17	96.844162	公司
5	1	1	1	10	3	292	481	21	29	96.881668	与
5	1	1	1	10	4	312	485	24	17	95.716499	产品
5	1	1	1	10	5	350	481	8	29	94.700203	|
5	1	1	1	10	6	370	485	37	17	95.796478	营业
5	1	1	1	10	7	411	486	29	15	93.016678	执照
5	1	1	1	10	8	444	481	15	29	92.713722	、
5	1	1	1	10	9	453	485	77	17	93.207275	组
5	1	1	1	10	10	478	481	19	29	92.234276	织
5	1	1	1	10	11	496	485	34	17	93.181747	架构
5	1	1	1	10	12	533	481	15	29	92.705887	、
5	1	1	1	10	13	543	485	77	17	89.346527	产
5	1	1	1	10	14	567	481	19	29	93.055954	品
5	1	1	1	10	15	585	485	35	17	88.811653	清单
5	1	1	1	10	16	625	481	10	29	91.264397	、
5	1	1	1	10	17	643	481	18	29	76.593567	|
5	1	1	1	10	18	657	485	59	17	85.001129	创始
5	1	1	1	10	19	703	481	12	29	90.269463	人
5	1	1	1	10	20	714	481	19	29	93.011444	、
5	1	1	1	10	21	732	485	14	16	92.873840	产
5	1	1	1	10	22	754	485	21	17	93.046371	品
5	1	1	1	10	23	774	481	15	29	90.284157	负
5	1	1	1	10	24	815	487	7	12	45.866184	5
5	1	1	1	10	25	828	485	34	17	93.124184	个
5	1	1	1	10	26	855	481	16	29	92.666519	工
5	1	1	1	10	27	877	481	16	29	78.679161	|
5	1	1	1	10	28	892	485	24	17	91.972099	无
5	1	1	1	10	29	926	485	6	17	93.295578	法
5	1	1	1	10	30	935	485	6	17	92.471405	补
5	1	1	1	10	31	950	485	17	17	92.980927	齐
5	1	1	1	10	32	971	485	6	17	93.277176	则
5	1	1	1	10	33	986	481	32	29	78.862289	停止
4	1	1	1	11	0	276	513	647	17	-1	
5	1	1	1	11	1	276	513	34	17	96.934784	定义
5	1	1	1	11	2	363	514	34	16	96.844261	现场
5	1	1	1	11	3	405	513	28	17	96.584213	演示
5	1	1	1	11	4	658	513	15	17	91.276016	责
5	1	1	1	11	5	682	514	9	15	91.898766	人
5	1	1	1	11	6	822	513	32	17	90.769913	作
5	1	1	1	11	7	849	509	20	30	91.017776	日
5	1	1	1	11	8	889	513	34	17	0.000000	评估
4	1	1	1	12	0	213	558	803	45	-1	
5	1	1	1	12	1	213	588	3	12	86.372444	1
5	1	1	1	12	2	232	567	8	37	89.182091	|
5	1	1	1	12	3	249	572	88	17	89.182091	客户
5	1	1	1	12	4	292	567	19	37	96.965294	与
5	1	1	1	12	5	310	572	27	17	85.552444	现金
5	1	1	1	12	6	352	567	5	37	85.552444	|
5	1	1	1	12	7	368	572	11	16	91.739357	全
5	1	1	1	12	8	387	573	10	15	88.860687	量
5	1	1	1	12	9	399	572	77	17	90.722160	客户
5	1	1	1	12	10	440	567	22	37	81.499374	台
5	1	1	1	12	11	461	567	17	37	92.285080	账
5	1	1	1	12	12	477	567	8	37	63.761467	;
5	1	1	1	12	13	493	572	43	17	96.574753	抽样
5	1	1	1	12	14	544	573	22	16	93.118698	合同
5	1	1	1	12	15	578	573	6	16	92.009476	、
5	1	1	1	12	16	585	572	35	17	92.896446	验
5	1	1	1	12	17	606	567	15	37	92.807709	收
5	1	1	1	12	18	620	567	13	37	76.352028	、
5	1	1	1	12	19	641	567	10	37	75.137169	|
5	1	1	1	12	20	662	572	30	17	75.137169	销售
5	1	1	1	12	21	699	572	40	17	96.401260	负责
5	1	1	1	12	22	748	582	3	4	93.218178	人
5	1	1	1	12	23	750	567	19	37	91.265068	、
5	1	1	1	12	24	765	572	17	17	92.312233	财
5	1	1	1	12	25	822	558	35	45	24.182053	me
5	1	1	1	12	26	893	567	44	32	96.019829	决定
5	1	1	1	12	27	937	572	34	17	96.905281	商业
5	1	1	1	12	28	971	572	10	16	96.951530	化
5	1	1	1	12	29	991	572	25	17	96.633301	真实
4	1	1	1	13	0	213	659	801	45	-1	
5	1	1	1	13	1	213	689	3	12	88.329613	1
5	1	1	1	13	2	232	668	10	37	89.470535	|
5	1	1	1	13	3	249	673	88	17	89.470535	数据
5	1	1	1	13	4	289	668	20	37	96.787811	及
5	1	1	1	13	5	308	673	29	17	93.109772	技术
5	1	1	1	13	6	350	668	7	37	93.109772	|
5	1	1	1	13	7	368	673	40	17	95.119965	数据
5	1	1	1	13	8	417	673	16	17	93.275108	授权
5	1	1	1	13	9	442	673	16	17	93.000633	链
5	1	1	1	13	10	458	668	17	37	92.741653	、
5	1	1	1	13	11	471	673	77	17	93.127853	模
5	1	1	1	13	12	498	668	17	37	96.817848	型
5	1	1	1	13	13	514	673	34	17	93.257248	清单
5	1	1	1	13	14	562	674	6	15	92.940300	、
5	1	1	1	13	15	573	673	58	17	77.147659	测
5	1	1	1	13	16	588	668	17	37	84.293297	试
5	1	1	1	13	17	604	673	19	17	93.152260	集
5	1	1	1	13	18	622	668	18	37	92.629677	说
5	1	1	1	13	19	646	668	10	37	92.672134	|
5	1	1	1	13	20	657	675	41	12	92.182045	CTO、
5	1	1	1	13	21	712	673	69	17	90.760147	临
5	1	1	1	13	22	738	668	15	37	93.012794	床
5	1	1	1	13	23	752	673	29	17	95.674728	负责
5	1	1	1	13	24	822	659	35	45	19.386740	了
5	1	1	1	13	25	889	673	44	17	96.313095	决定
5	1	1	1	13	26	933	668	26	32	96.970253	技术
5	1	1	1	13	27	967	673	9	16	93.283188	与
5	1	1	1	13	28	987	673	8	17	92.579659	合
5	1	1	1	13	29	1005	673	9	17	82.396866	规
4	1	1	1	14	0	267	701	674	31	-1	
5	1	1	1	14	1	267	701	52	17	44.036522	ARE
5	1	1	1	14	2	349	696	18	32	44.241924	，
5	1	1	1	14	3	364	702	22	16	89.778053	明
5	1	1	1	14	4	383	696	18	32	92.812050	、
5	1	1	1	14	5	401	701	14	17	92.668678	第
5	1	1	1	14	6	423	702	10	14	93.254181	三
5	1	1	1	14	7	443	701	20	17	93.142303	方
5	1	1	1	14	8	463	696	16	32	96.604729	或
5	1	1	1	14	9	479	701	8	17	96.801323	多
5	1	1	1	14	10	493	701	16	17	92.853104	中
5	1	1	1	14	11	513	702	18	16	81.932465	心
5	1	1	1	14	12	533	702	26	15	96.366684	验证
5	1	1	1	14	13	658	702	15	15	94.195084	人
5	1	1	1	14	14	833	716	12	16	74.577316	日
5	1	1	1	14	15	889	701	22	17	92.685425	可
5	1	1	1	14	16	914	702	12	16	83.516769	行
5	1	1	1	14	17	933	701	8	17	96.632881	性
4	1	1	1	15	0	213	760	800	45	-1	
5	1	1	1	15	1	213	790	3	12	85.831093	1
5	1	1	1	15	2	232	769	10	37	87.283287	|
5	1	1	1	15	3	249	774	88	17	87.283287	监管
5	1	1	1	15	4	294	769	17	37	94.162796	与
5	1	1	1	15	5	310	774	27	17	95.739868	数据
5	1	1	1	15	6	350	769	7	37	93.064415	|
5	1	1	1	15	7	363	774	113	17	93.064415	产品
5	1	1	1	15	8	405	769	17	37	96.956589	分
5	1	1	1	15	9	421	769	20	37	93.855675	类
5	1	1	1	15	10	440	774	36	17	93.284264	意见
5	1	1	1	15	11	479	769	15	37	87.300957	、
5	1	1	1	15	12	493	774	12	17	93.059204	注
5	1	1	1	15	13	511	775	12	16	93.283485	册
5	1	1	1	15	14	532	774	9	17	92.289413	或
5	1	1	1	15	15	544	774	76	17	92.491875	备案
5	1	1	1	15	16	585	769	22	37	93.262863	路
5	1	1	1	15	17	606	769	17	37	90.214302	径
5	1	1	1	15	18	622	769	11	37	92.099518	、
5	1	1	1	15	19	641	769	10	37	83.602646	|
5	1	1	1	15	20	662	774	12	17	83.602646	法
5	1	1	1	15	21	683	774	9	17	93.265816	规
5	1	1	1	15	22	694	774	58	17	96.717499	负责
5	1	1	1	15	23	738	769	15	37	92.612419	人
5	1	1	1	15	24	752	769	15	37	92.329559	、
5	1	1	1	15	25	766	774	16	17	92.299988	外
5	1	1	1	15	26	822	760	35	45	24.182053	me
5	1	1	1	15	27	889	774	34	17	95.325287	重大
5	1	1	1	15	28	931	769	34	32	83.767929	缺陷
5	1	1	1	15	29	965	775	12	16	95.889236	可
5	1	1	1	15	30	983	774	30	17	96.242058	构成
4	1	1	1	16	0	276	802	665	31	-1	
5	1	1	1	16	1	276	802	16	17	92.617462	合
5	1	1	1	16	2	300	802	11	17	93.196983	规
5	1	1	1	16	3	363	802	34	17	92.694298	数据
5	1	1	1	16	4	407	802	8	17	92.621544	合
5	1	1	1	16	5	425	802	9	17	93.270119	规
5	1	1	1	16	6	443	802	26	17	96.626160	审计
5	1	1	1	16	7	658	802	26	17	96.760246	部
5	1	1	1	16	8	694	802	15	17	96.385033	律师
5	1	1	1	16	9	833	817	12	16	52.905396	日
5	1	1	1	16	10	890	802	51	17	90.846252	否决
5	1	1	1	16	11	932	797	12	32	96.900970	项
4	1	1	1	17	0	822	861	106	17	-1	
5	1	1	1	17	1	822	863	14	12	92.647003	10
5	1	1	1	17	2	844	861	13	17	90.498245	个
5	1	1	1	17	3	926	876	2	2	36.577301	，
4	1	1	1	18	0	304	875	708	17	-1	
5	1	1	1	18	1	304	890	2	2	55.380253	，
5	1	1	1	18	2	364	875	26	17	94.728851	两
5	1	1	1	18	3	390	870	16	32	96.969101	年
5	1	1	1	18	4	406	876	9	15	96.905037	及
5	1	1	1	18	5	422	876	11	16	96.754265	最
5	1	1	1	18	6	442	875	9	17	96.925117	新
5	1	1	1	18	7	460	875	20	17	96.471405	一
5	1	1	1	18	8	489	876	8	15	96.899719	期
5	1	1	1	18	9	498	875	32	17	93.299850	财务
5	1	1	1	18	10	532	870	16	32	92.246414	、
5	1	1	1	18	11	543	875	41	17	93.171173	流
5	1	1	1	18	12	572	870	14	32	93.184883	水
5	1	1	1	18	13	586	870	16	32	92.675476	、
5	1	1	1	18	14	597	875	34	17	89.991936	应
5	1	1	1	18	15	624	870	14	32	93.202110	收
5	1	1	1	18	16	646	870	6	32	89.909821	|
5	1	1	1	18	17	660	877	26	12	89.909821	CFO
5	1	1	1	18	18	702	875	20	17	96.802650	或
5	1	1	1	18	19	722	875	62	17	96.670128	财务
5	1	1	1	18	20	756	870	32	32	96.779182	负责
5	1	1	1	18	21	889	875	34	17	96.776100	决定
5	1	1	1	18	22	933	875	26	17	92.067123	资金
5	1	1	1	18	23	969	875	26	17	96.804970	需求
5	1	1	1	18	24	1003	875	9	16	96.980858	与
4	1	1	1	19	0	468	960	389	28	-1	
5	1	1	1	19	1	468	960	11	28	28.423262	ef
5	1	1	1	19	2	822	962	35	17	63.523987	104
4	1	1	1	20	0	250	976	763	17	-1	
5	1	1	1	20	1	250	976	40	17	93.036957	团队
5	1	1	1	20	2	290	971	18	32	92.373489	、
5	1	1	1	20	3	303	976	34	17	90.954155	股
5	1	1	1	20	4	328	971	12	32	93.222755	权
5	1	1	1	20	5	348	971	8	32	92.423111	|
5	1	1	1	20	6	370	976	27	17	95.025986	核心
5	1	1	1	20	7	406	976	34	17	95.811249	简历
5	1	1	1	20	8	453	976	77	17	23.666035	劳动
5	1	1	1	20	9	500	971	18	32	80.142624	竞
5	1	1	1	20	10	518	971	12	32	92.481972	业
5	1	1	1	20	11	530	971	18	32	92.938896	、
5	1	1	1	20	12	543	976	77	17	92.175949	股
5	1	1	1	20	13	568	971	18	32	92.566963	权
5	1	1	1	20	14	586	971	18	32	90.360100	穿
5	1	1	1	20	15	604	971	14	32	72.764977	透
5	1	1	1	20	16	618	971	6	32	92.727730	、
5	1	1	1	20	17	889	971	42	32	95.456841	决定
5	1	1	1	20	18	931	976	28	17	95.088547	关键
5	1	1	1	20	19	969	977	8	16	96.204987	人
5	1	1	1	20	20	985	976	18	17	91.095642	与
5	1	1	1	20	21	1003	978	10	15	93.195877	权
4	1	1	1	21	0	382	1063	475	17	-1	
5	1	1	1	21	1	382	1078	2	2	21.202068	，
5	1	1	1	21	2	580	1078	2	2	30.901703	，
5	1	1	1	21	3	752	1078	2	2	21.202068	，
5	1	1	1	21	4	822	1063	35	17	92.647003	10
5	1	1	1	21	5	844	1059	18	30	90.498245	个
4	1	1	1	22	0	363	1077	650	17	-1	
5	1	1	1	22	1	363	1077	34	17	81.190804	融资
5	1	1	1	22	2	407	1077	33	17	93.266937	方案
5	1	1	1	22	3	441	1072	16	32	92.334518	、
5	1	1	1	22	4	457	1077	20	17	93.072617	投
5	1	1	1	22	5	479	1077	8	17	93.274689	前
5	1	1	1	22	6	495	1077	10	17	92.980980	投
5	1	1	1	22	7	515	1078	8	16	93.160759	后
5	1	1	1	22	8	531	1077	10	17	93.095413	估
5	1	1	1	22	9	551	1077	15	17	92.980652	值
5	1	1	1	22	10	569	1072	16	32	91.808235	、
5	1	1	1	22	11	585	1077	24	17	92.921852	资
5	1	1	1	22	12	615	1078	12	15	93.170273	金
5	1	1	1	22	13	627	1072	12	32	87.890121	用
5	1	1	1	22	14	647	1072	8	32	75.823502	，
5	1	1	1	22	15	661	1077	59	17	96.342010	创始
5	1	1	1	22	16	707	1072	10	32	92.305740	人
5	1	1	1	22	17	717	1072	18	32	90.218613	、
5	1	1	1	22	18	735	1077	15	17	56.331100	融
5	1	1	1	22	19	757	1078	15	16	80.244797	资
5	1	1	1	22	20	775	1079	10	15	72.173531	顾
5	1	1	1	22	21	889	1071	44	32	96.510628	决定
5	1	1	1	22	22	933	1077	25	17	95.726341	风险
5	1	1	1	22	23	967	1077	28	17	67.346176	收益
5	1	1	1	22	24	1005	1078	8	15	85.548248	匹
4	1	1	1	23	0	223	1171	796	21	-1	
5	1	1	1	23	1	223	1172	52	20	96.859886	继续
5	1	1	1	23	2	274	1167	32	34	96.252312	推进
5	1	1	1	23	3	316	1172	10	19	97.000824	的
5	1	1	1	23	4	338	1172	9	19	93.265770	最
5	1	1	1	23	5	357	1172	20	20	93.118362	低
5	1	1	1	23	6	380	1173	31	19	92.944931	门槛
5	1	1	1	23	7	420	1172	23	19	86.334991	应
5	1	1	1	23	8	442	1167	32	34	93.212898	包括
5	1	1	1	23	9	478	1178	3	9	76.955948	:
5	1	1	1	23	10	503	1172	34	20	96.928795	确认
5	1	1	1	23	11	544	1172	34	20	92.999504	清晰
5	1	1	1	23	12	586	1173	14	17	92.267319	且
5	1	1	1	23	13	603	1172	17	19	92.324875	可
5	1	1	1	23	14	627	1172	36	19	96.714172	演示
5	1	1	1	23	15	669	1172	25	19	96.773300	的
5	1	1	1	23	16	695	1171	43	20	96.954887	核心
5	1	1	1	23	17	737	1167	37	34	92.754021	产品
5	1	1	1	23	18	773	1167	10	34	85.722610	;
5	1	1	1	23	19	797	1173	13	17	93.260460	至
5	1	1	1	23	20	818	1172	13	19	93.142220	少
5	1	1	1	23	21	839	1172	48	19	96.916298	形成
5	1	1	1	23	22	895	1172	8	18	94.346130	一
5	1	1	1	23	23	905	1173	10	17	96.899399	组
5	1	1	1	23	24	922	1172	13	19	96.970207	可
5	1	1	1	23	25	943	1172	45	19	96.692528	独立
5	1	1	1	23	26	988	1172	31	19	96.740784	核验
4	1	1	1	24	0	182	1211	837	21	-1	
5	1	1	1	24	1	182	1212	18	19	96.357979	的
5	1	1	1	24	2	209	1212	46	19	96.813065	客户
5	1	1	1	24	3	266	1212	10	19	96.963181	使
5	1	1	1	24	4	275	1207	20	34	96.965897	用
5	1	1	1	24	5	294	1212	21	19	96.975975	与
5	1	1	1	24	6	318	1212	29	19	96.710449	付费
5	1	1	1	24	7	358	1213	11	17	93.097427	证
5	1	1	1	24	8	379	1212	18	19	92.959190	据
5	1	1	1	24	9	396	1207	8	34	84.771141	;
5	1	1	1	24	10	420	1212	45	20	96.961929	数据
5	1	1	1	24	11	476	1212	13	19	92.852859	来
5	1	1	1	24	12	496	1213	8	19	91.109688	源
5	1	1	1	24	13	504	1214	11	16	93.284180	和
5	1	1	1	24	14	522	1211	35	20	93.222511	产品
5	1	1	1	24	15	566	1211	13	20	92.796257	合
5	1	1	1	24	16	588	1212	12	19	93.046066	规
5	1	1	1	24	17	609	1212	11	19	93.118645	路
5	1	1	1	24	18	630	1212	12	20	90.225143	径
5	1	1	1	24	19	651	1213	11	18	96.719879	不
5	1	1	1	24	20	673	1212	32	20	96.263977	存在
5	1	1	1	24	21	715	1213	10	18	96.952751	不
5	1	1	1	24	22	734	1212	22	19	96.770935	可
5	1	1	1	24	23	758	1212	43	20	96.627159	纠正
5	1	1	1	24	24	812	1212	25	19	80.261658	缺陷
5	1	1	1	24	25	836	1207	8	34	89.187561	;
5	1	1	1	24	26	860	1212	42	19	96.676559	技术
5	1	1	1	24	27	902	1212	33	19	96.459091	效果
5	1	1	1	24	28	945	1212	12	18	96.927399	经
5	1	1	1	24	29	966	1212	32	19	96.873322	独立
5	1	1	1	24	30	1006	1212	13	20	96.877914	或
4	1	1	1	25	0	182	1251	836	21	-1	
5	1	1	1	25	1	182	1252	18	19	96.738686	多
5	1	1	1	25	2	207	1252	20	20	93.304222	中
5	1	1	1	25	3	229	1253	22	17	91.100288	心
5	1	1	1	25	4	254	1253	11	17	93.090523	证
5	1	1	1	25	5	273	1252	13	19	92.775223	据
5	1	1	1	25	6	297	1252	24	19	93.215637	支
5	1	1	1	25	7	333	1258	3	11	93.132637	持
5	1	1	1	25	8	335	1247	7	34	89.956802	;
5	1	1	1	25	9	358	1252	13	19	96.667953	未
5	1	1	1	25	10	382	1252	10	19	96.355026	来
5	1	1	1	25	11	405	1254	13	14	93.187164	18
5	1	1	1	25	12	433	1252	22	19	96.688622	个
5	1	1	1	25	13	468	1252	10	19	96.034172	月
5	1	1	1	25	14	488	1252	29	19	89.987579	资金
5	1	1	1	25	15	518	1252	31	20	96.969475	计划
5	1	1	1	25	16	556	1252	15	19	92.051361	可
5	1	1	1	25	17	579	1252	13	19	0.000000	履
5	1	1	1	25	18	600	1252	14	19	86.440636	盖
5	1	1	1	25	19	620	1252	49	19	95.654198	关键
5	1	1	1	25	20	680	1252	11	19	92.928009	里
5	1	1	1	25	21	701	1252	13	19	93.126228	程
5	1	1	1	25	22	724	1264	5	5	92.236679	碑
5	1	1	1	25	23	730	1247	20	34	92.447296	。
5	1	1	1	25	24	749	1252	29	19	86.541229	若
5	1	1	1	25	25	777	1247	18	34	90.548691	仅
5	1	1	1	25	26	794	1252	12	19	93.299957	有
5	1	1	1	25	27	808	1251	91	21	96.174164	战略
5	1	1	1	25	28	862	1247	39	34	93.138969	合作
5	1	1	1	25	29	900	1247	18	34	92.169083	、
5	1	1	1	25	30	917	1252	14	19	93.118561	内
5	1	1	1	25	31	938	1252	24	20	96.413338	部
5	1	1	1	25	32	964	1252	45	20	96.746468	测试
5	1	1	1	25	33	1008	1247	14	34	96.849663	或
4	1	1	1	26	0	182	1291	837	21	-1	
5	1	1	1	26	1	182	1292	52	19	96.940071	收入
5	1	1	1	26	2	245	1292	26	19	93.278587	预测
5	1	1	1	26	3	273	1287	20	34	92.791977	，
5	1	1	1	26	4	292	1292	27	19	91.971695	建
